1750930853 2 61 0 5 2
1750930982 3 61 0 5 2
1750988308 3 61 1 5 2
1750993331 3 61 2 5 2
1751254394 3 61 3 5 2
1751510607 4 61 3 5 2
1751510688 5 61 3 5 2
1751512198 6 61 3 5 2
1754014809 7 61 3 5 2
1754019233 8 61 3 5 2
1754026012 9 61 3 5 2
1754028985 10 61 3 5 2
1754031845 11 61 3 5 2
1754051560 12 61 3 5 2
1754051936 13 61 3 5 2
1754052391 14 61 3 5 2
1754184792 15 61 3 5 2
1754192840 16 61 3 5 2
1754196922 17 61 3 5 2
1754198932 18 61 3 5 2
1754199352 19 61 3 5 2
1754200602 20 61 3 5 2
1754203381 21 61 3 5 2
1754227981 22 61 3 5 2
1754228166 23 61 3 5 2
1754228267 24 61 3 5 2
1754228979 25 61 3 5 2
1754229675 26 61 3 5 2
1754229893 27 61 3 5 2
1754230219 28 61 3 5 2
1754230588 29 61 3 5 2
1754231546 30 61 3 5 2
1754232682 31 61 3 5 2
1754233029 32 61 3 5 2
1754233200 33 61 3 5 2
1754234403 34 61 3 5 2
1754273545 35 61 3 5 2
1754274075 36 61 3 5 2
1754276133 37 61 3 5 2
1754276657 38 61 3 5 2
1754277131 39 61 3 5 2
1754277169 40 61 3 5 2
1754277276 41 61 3 5 2
1754277839 42 61 3 5 2
1754278216 43 61 3 5 2
1754282207 44 61 3 5 2
1754446778 45 61 3 5 2
1754536168 46 61 3 5 2
1754537351 47 61 3 5 2
1754537500 48 61 3 5 2
1754538085 49 61 3 5 2
1754539096 50 61 3 5 2
1754539369 51 61 3 5 2
1754543216 52 61 3 5 2
1754543537 53 61 3 5 2
1754543940 54 61 3 5 2
1754544065 55 61 3 5 2
1754544815 56 61 3 5 2
1754545733 57 61 3 5 2
1754556446 58 61 3 5 2
1754557349 59 61 3 5 2
1754558504 60 61 3 5 2
1754567459 61 61 3 5 2
1754568064 62 61 3 5 2
1754568930 63 61 3 5 2
1754569123 64 61 3 5 2
1754627538 65 61 3 5 2
1754628345 66 61 3 5 2
1754714569 67 61 3 5 2
1754719137 68 61 3 5 2
1754795435 69 61 3 5 2
1754795460 70 61 3 5 2
1754795473 71 61 3 5 2
1754799740 72 61 3 5 2
1754802370 73 61 3 5 2
1754803629 74 61 3 5 2
1754803905 75 61 3 5 2
1754804613 76 61 3 5 2
1754805485 77 61 3 5 2
1754805777 78 61 3 5 2
1754806569 79 61 3 5 2
1754808400 80 61 3 5 2
1754815363 81 61 3 5 2
1754816056 82 61 3 5 2
1754817325 83 61 3 5 2
1754842451 84 61 3 5 2
1754843059 85 61 3 5 2
1754843076 86 61 3 5 2
1754882572 87 61 3 5 2
1754884195 88 61 3 5 2
1754884385 89 61 3 5 2
1754884498 90 61 3 5 2
1754887603 91 61 3 5 2
1754890895 92 61 3 5 2
1754890950 93 61 3 5 2
1754891403 94 61 3 5 2
1754892454 95 61 3 5 2
1754893758 96 61 3 5 2
1754894332 97 61 3 5 2
1754895073 98 61 3 5 2
1754895483 99 61 3 5 2
1754895841 100 61 3 5 2
1754903138 101 61 3 5 2
1754906523 102 61 3 5 2
1754906901 103 61 3 5 2
1754907046 104 61 3 5 2
1754909287 105 61 3 5 2
1754911225 106 61 3 5 2
1754912331 107 61 3 5 2
1755004043 107 61 4 5 2
1755004124 107 61 5 5 2
1755398875 108 61 5 5 2
1755399071 109 61 5 5 2
1755401639 110 61 5 5 2
1755405267 111 61 5 5 2
1755405604 112 61 5 5 2
1755407148 113 61 5 5 2
1755408266 114 61 5 5 2
1755409775 115 61 5 5 2
1755414853 115 61 6 5 2
1755437043 116 61 6 5 2
1755437966 117 61 6 5 2
1755438183 118 61 6 5 2
1755441346 119 61 6 5 2
1755441548 119 61 7 5 2
1755486819 120 61 7 5 2
1755487079 121 61 7 5 2
1755487363 122 61 7 5 2
1755487539 123 61 7 5 2
1755521655 124 61 7 5 2
1755523150 125 61 7 5 2
1755572691 126 61 7 5 2
1755573075 127 61 7 5 2
1755574884 128 61 7 5 2
1755576900 129 61 7 5 2
1755578320 130 61 7 5 2
1755580292 131 61 7 5 2
1755581859 132 61 7 5 2
1755582324 133 61 7 5 2
1755596091 133 61 8 5 2
1755597902 133 61 9 5 2
1755665095 134 61 9 5 2
1755667589 135 61 9 5 2
1755667773 136 61 9 5 2
1755668085 137 61 9 5 2
1755669092 138 61 9 5 2
1755678050 139 61 9 5 2
1755678639 140 61 9 5 2
1755680766 141 61 9 5 2
1755680835 142 61 9 5 2
1755681114 143 61 9 5 2
1755683083 144 61 9 5 2
1755684278 145 61 9 5 2
1755691026 146 61 9 5 2
1755692098 147 61 9 5 2
1755693524 148 61 9 5 2
1755693541 149 61 9 5 2
1755693942 150 61 9 5 2
1755695976 151 61 9 5 2
1755698290 152 61 9 5 2
1755698861 153 61 9 5 2
1755700352 154 61 9 5 2
1755700429 155 61 9 5 2
1755702966 156 61 9 5 2
1755704748 157 61 9 5 2
1755705112 158 61 9 5 2
1755705321 159 61 9 5 2
1755706367 160 61 9 5 2
1755708095 161 61 9 5 2
1755708811 162 61 9 5 2
1755743597 163 61 9 5 2
1755743740 164 61 9 5 2
1755743811 165 61 9 5 2
1755744255 166 61 9 5 2
1755746415 167 61 9 5 2
1755746862 168 61 9 5 2
1755747152 169 61 9 5 2
1755747226 170 61 9 5 2
1755747268 171 61 9 5 2
1755747567 172 61 9 5 2
1755749257 173 61 9 5 2
1755749323 174 61 9 5 2
1755750113 175 61 9 5 2
1755750151 176 61 9 5 2
1755750259 177 61 9 5 2
1755750324 178 61 9 5 2
1755754552 179 61 9 5 2
1755754585 180 61 9 5 2
1755755401 181 61 9 5 2
1755760982 182 61 9 5 2
1755761058 183 61 9 5 2
1755761374 184 61 9 5 2
1755762193 185 61 9 5 2
1755778775 186 61 9 5 2
1755782645 187 61 9 5 2
1755783830 188 61 9 5 2
1755784957 189 61 9 5 2
1755785736 190 61 9 5 2
1755786217 191 61 9 5 2
1755786313 192 61 9 5 2
1755786829 193 61 9 5 2
1755787368 194 61 9 5 2
1755790401 195 61 9 5 2
1755791508 196 61 9 5 2
1755792049 197 61 9 5 2
1755792203 198 61 9 5 2
1755793532 199 61 9 5 2
1756132368 200 61 9 5 2
1756132626 201 61 9 5 2
1756133897 202 61 9 5 2
1756134131 203 61 9 5 2
1756135287 204 61 9 5 2
1756135462 205 61 9 5 2
1756136783 206 61 9 5 2
1756179392 207 61 9 5 2
1756193458 208 61 9 5 2
1756202559 209 61 9 5 2
1756205477 210 61 9 5 2
1756205729 211 61 9 5 2
1756206282 212 61 9 5 2
1756206361 213 61 9 5 2
1756207521 214 61 9 5 2
1756208351 215 61 9 5 2
1756209528 216 61 9 5 2
1756210660 217 61 9 5 2
1756210705 218 61 9 5 2
1756212576 219 61 9 5 2
1756213502 220 61 9 5 2
1756213641 221 61 9 5 2
1756213746 222 61 9 5 2
1756217954 223 61 9 5 2
1756219373 224 61 9 5 2
1756269310 225 61 9 5 2
1756271574 226 61 9 5 2
1756271596 227 61 9 5 2
1756272431 228 61 9 5 2
1756273006 229 61 9 5 2
1756277015 230 61 9 5 2
1756278826 231 61 9 5 2
1756278904 232 61 9 5 2
1756279435 233 61 9 5 2
1756280443 234 61 9 5 2
1756281188 235 61 9 5 2
1756281307 236 61 9 5 2
1756281946 237 61 9 5 2
1756282337 238 61 9 5 2
1756361195 239 61 9 5 2
1756362086 240 61 9 5 2
1756383600 241 61 9 5 2
1756386801 242 61 9 5 2
1756387807 243 61 9 5 2
1756389707 244 61 9 5 2
1756440186 245 61 9 5 2
1756440256 246 61 9 5 2
1756442567 247 61 9 5 2
1756446756 248 61 9 5 2
1756455409 249 61 9 5 2
1756711898 250 61 9 5 2
1756712062 251 61 9 5 2
1757314305 252 61 9 5 2
1757315679 253 61 9 5 2
1757316560 254 61 9 5 2
1757317134 255 61 9 5 2
1757319945 256 61 9 5 2
1757320729 257 61 9 5 2
1757321416 258 61 9 5 2
1757322383 259 61 9 5 2
1757322575 260 61 9 5 2
1757322854 261 61 9 5 2
1757338534 262 61 9 5 2
1763520658 263 61 9 5 2
